"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SDGSUICIDE","PUBLISHED","2013","AFR","","STP","MLE","2.1 [1.0-3.3]","2.08000","1.04000","3.33000",""
"SDGSUICIDE","PUBLISHED","2007","AFR","","STP","MLE","2.2 [1.1-3.6]","2.22000","1.13000","3.55000",""
"SDGSUICIDE","PUBLISHED","2007","AFR","","STP","FMLE","1.0 [0.6-1.6]","1.01000","0.57800","1.64000",""
"SDGSUICIDE","PUBLISHED","2016","AFR","","STP","MLE","2.1 [1.1-3.5]","2.13000","1.05000","3.48000",""
"SDGSUICIDE","PUBLISHED","2011","AFR","","STP","BTSX","1.4 [0.7-2.2]","1.39000","0.73000","2.24000",""
"SDGSUICIDE","PUBLISHED","2014","AFR","","STP","MLE","2.2 [1.1-3.5]","2.18000","1.08000","3.49000",""
"SDGSUICIDE","PUBLISHED","2009","AFR","","STP","BTSX","1.5 [0.8-2.4]","1.48000","0.77900","2.38000",""
"SDGSUICIDE","PUBLISHED","2010","AFR","","STP","MLE","2.1 [1.0-3.3]","2.07000","1.04000","3.32000",""
"SDGSUICIDE","PUBLISHED","2008","AFR","","STP","MLE","2.2 [1.1-3.5]","2.22000","1.12000","3.54000",""
"SDGSUICIDE","PUBLISHED","2002","AFR","","STP","MLE","2.2 [1.1-3.4]","2.16000","1.10000","3.41000",""
"SDGSUICIDE","PUBLISHED","2006","AFR","","STP","BTSX","1.5 [0.8-2.4]","1.48000","0.77900","2.39000",""
"SDGSUICIDE","PUBLISHED","2009","AFR","","STP","MLE","2.1 [1.1-3.4]","2.10000","1.07000","3.36000",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","SUR","FMLE","11.7 [8.5-15.7]","11.71320","8.45000","15.70560",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","SUR","MLE","36.8 [27.5-48.3]","36.76500","27.48310","48.30690",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","SUR","MLE","37.5 [28.9-47.8]","37.54490","28.87040","47.76640",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","SUR","MLE","37.8 [27.7-49.7]","37.78350","27.71020","49.72840",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","SUR","FMLE","11.5 [8.1-15.6]","11.46510","8.11000","15.56280",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","SUR","FMLE","11.0 [7.8-15.0]","11.01830","7.76000","14.97690",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","SUR","FMLE","11.3 [7.8-15.6]","11.32670","7.84000","15.64610",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","SUR","MLE","38.9 [27.2-53.7]","38.94190","27.15740","53.68690",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","SUR","FMLE","10.7 [7.6-14.5]","10.72000","7.62000","14.51860",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","SUR","MLE","37.2 [28.1-47.6]","37.19170","28.09650","47.57200",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","SUR","FMLE","11.9 [7.7-17.3]","11.91140","7.72000","17.28380",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","SUR","MLE","32.3 [24.3-42.7]","32.34550","24.25890","42.67860",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","SUR","BTSX","24.4 [18.1-32.0]","24.43190","18.14540","32.01610",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","SUR","BTSX","24.5 [17.1-33.6]","24.47440","17.08970","33.63890",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","SUR","BTSX","24.5 [18.6-31.6]","24.53380","18.60320","31.60450",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","SUR","BTSX","24.5 [18.4-31.4]","24.45260","18.44130","31.37740",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","SUR","BTSX","24.4 [18.3-31.4]","24.44900","18.34650","31.44860",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","SUR","FMLE","11.3 [8.2-15.2]","11.30590","8.16000","15.17340",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","SUR","FMLE","11.6 [8.4-15.6]","11.61040","8.36000","15.58480",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","SUR","MLE","37.5 [28.4-48.2]","37.54060","28.41290","48.17290",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","SUR","FMLE","11.5 [8.0-15.7]","11.45120","7.98000","15.68850",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","SUR","BTSX","24.7 [18.1-32.5]","24.65370","18.11690","32.52460",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","SUR","BTSX","25.1 [18.6-32.9]","25.09690","18.60600","32.86460",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","SUR","MLE","38.0 [29.2-48.5]","38.02140","29.22560","48.46130",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","SUR","BTSX","24.3 [18.1-31.4]","24.28920","18.14350","31.40320",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","SUR","FMLE","11.6 [8.0-16.1]","11.57630","7.95000","16.09610",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","SUR","BTSX","24.6 [18.7-31.8]","24.64530","18.67390","31.76670",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","SUR","BTSX","25.5 [19.1-32.9]","25.52680","19.14490","32.86950",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","SUR","BTSX","24.4 [17.3-33.2]","24.43950","17.33070","33.17750",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","SUR","FMLE","11.3 [8.1-15.2]","11.30310","8.06000","15.22040",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","SUR","FMLE","11.5 [8.3-15.5]","11.54310","8.34000","15.47420",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","SUR","FMLE","11.6 [7.7-16.6]","11.59830","7.66000","16.64880",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","SUR","FMLE","10.5 [7.3-14.3]","10.46160","7.32000","14.30100",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","SUR","BTSX","24.3 [18.1-31.5]","24.25220","18.11110","31.49870",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","SUR","FMLE","10.9 [7.8-14.6]","10.88580","7.83000","14.59490",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","SUR","MLE","37.2 [26.4-50.4]","37.20080","26.41370","50.43150",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","SUR","BTSX","25.4 [17.0-36.1]","25.37330","17.03060","36.08700",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","SUR","BTSX","25.2 [18.8-32.8]","25.23960","18.80490","32.82610",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","SUR","MLE","37.7 [28.1-49.1]","37.68690","28.12690","49.14460",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","SUR","MLE","37.2 [28.4-47.0]","37.15840","28.38790","47.02970",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","SUR","FMLE","11.6 [7.8-16.4]","11.59380","7.81000","16.38300",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","SUR","BTSX","24.2 [17.8-32.1]","24.16860","17.75830","32.13420",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","SUR","FMLE","11.0 [7.9-14.8]","11.03930","7.94000","14.78540",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","SUR","MLE","37.1 [26.7-49.8]","37.13080","26.73500","49.77010",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","SUR","BTSX","24.8 [17.9-33.0]","24.76170","17.89390","33.01730",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","SUR","BTSX","25.5 [17.5-35.6]","25.50320","17.49320","35.58830",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","SUR","FMLE","11.8 [7.5-17.5]","11.84700","7.51000","17.50800",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","SUR","MLE","37.1 [28.2-47.1]","37.09240","28.18450","47.07110",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","SUR","MLE","36.3 [27.5-46.4]","36.29070","27.53410","46.41010",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","SUR","MLE","38.5 [29.0-49.9]","38.54810","28.96340","49.93720",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","SUR","BTSX","24.2 [18.3-31.2]","24.17150","18.33010","31.24790",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","SUR","MLE","39.1 [29.7-49.8]","39.13730","29.68370","49.78110",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","SUR","FMLE","10.7 [7.7-14.4]","10.72330","7.66000","14.42260",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","SUR","FMLE","11.2 [8.1-15.0]","11.20100","8.05000","15.00170",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","SUR","MLE","38.8 [26.4-54.5]","38.75390","26.44890","54.46590",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","SUR","BTSX","23.6 [17.7-30.6]","23.62180","17.68470","30.56000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","SUR","MLE","37.6 [28.3-48.7]","37.59830","28.33760","48.74130",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","SUR","MLE","37.2 [28.6-47.6]","37.22620","28.64620","47.61120",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","SUR","BTSX","21.5 [15.9-28.6]","21.51560","15.87610","28.63520",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","SUR","MLE","39.0 [29.4-50.2]","38.98490","29.40060","50.19040",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","SVK","MLE","21.7 [15.2-36.6]","21.73940","15.16530","36.59650",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","SVK","FMLE","2.7 [2.1-3.3]","2.67000","2.09000","3.34000",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","SVK","MLE","21.9 [15.3-36.3]","21.91640","15.26100","36.29220",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","SVK","MLE","21.9 [15.2-26.9]","21.86680","15.20770","26.87270",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","SVK","BTSX","12.2 [8.2-21.1]","12.17220","8.16000","21.12100",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","SVK","BTSX","12.3 [8.7-15.2]","12.27000","8.65000","15.15360",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","SVK","BTSX","12.3 [8.7-20.1]","12.32980","8.67000","20.10850",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","SVK","MLE","22.3 [15.8-27.1]","22.32940","15.83800","27.09410",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","SVK","MLE","24.1 [17.5-29.1]","24.07390","17.45850","29.11160",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","SVK","BTSX","12.9 [9.1-19.2]","12.87260","9.14000","19.15480",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","SVK","MLE","21.6 [14.9-37.6]","21.57190","14.89360","37.61160",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","SVK","MLE","23.9 [16.8-29.1]","23.92010","16.76370","29.06350",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","SVK","FMLE","4.1 [3.3-5.0]","4.12000","3.30000","5.04000",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","SVK","FMLE","4.0 [3.2-4.9]","4.01000","3.20000","4.94000",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","SVK","FMLE","3.4 [2.4-4.7]","3.43000","2.43000","4.71000",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","SVK","MLE","24.7 [17.5-30.0]","24.66820","17.49790","29.95220",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","SVK","FMLE","3.4 [2.6-4.5]","3.43000","2.57000","4.47000",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","SVK","FMLE","3.3 [2.6-4.2]","3.30000","2.56000","4.18000",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","SVK","FMLE","3.9 [3.1-4.9]","3.93000","3.05000","4.94000",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","SVK","FMLE","3.4 [2.3-5.0]","3.43000","2.26000","4.99000",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","SVK","FMLE","3.9 [3.1-4.8]","3.86000","3.07000","4.78000",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","SVK","BTSX","13.6 [9.7-16.6]","13.62680","9.70000","16.64020",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","SVK","FMLE","3.6 [2.8-4.5]","3.61000","2.82000","4.51000",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","SVK","MLE","22.9 [16.0-34.8]","22.85920","15.99130","34.84800",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","SVK","MLE","25.8 [18.6-31.3]","25.81760","18.58780","31.30620",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","SVK","MLE","26.7 [19.9-32.4]","26.65810","19.87430","32.41640",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","SVK","MLE","23.9 [18.8-29.6]","23.86180","18.77160","29.60500",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","SVK","FMLE","3.4 [2.3-4.9]","3.43000","2.31000","4.87000",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","SVK","BTSX","12.1 [7.9-21.4]","12.08990","7.89000","21.36720",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","SVK","MLE","22.4 [15.6-42.2]","22.37310","15.57580","42.23720",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","SVK","FMLE","4.7 [3.7-5.7]","4.68000","3.74000","5.74000",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","SVK","BTSX","14.6 [11.2-26.2]","14.63580","11.21040","26.23870",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","SVK","BTSX","12.9 [9.0-16.1]","12.89510","9.03000","16.14990",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","SVK","MLE","23.8 [18.5-29.3]","23.78100","18.54280","29.31060",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","SVK","FMLE","5.1 [4.0-6.2]","5.06000","4.04000","6.23000",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","SVK","BTSX","13.9 [10.9-17.1]","13.87830","10.86760","17.09990",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","SVK","FMLE","4.5 [3.6-5.6]","4.54000","3.63000","5.58000",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","SVK","BTSX","15.0 [11.3-18.3]","15.04910","11.34060","18.32040",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","SVK","FMLE","3.4 [2.5-4.5]","3.43000","2.53000","4.51000",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","SVK","FMLE","4.0 [3.2-4.9]","3.97000","3.15000","4.92000",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","SVK","FMLE","3.5 [2.7-4.4]","3.46000","2.69000","4.37000",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","SVK","BTSX","12.3 [8.5-20.7]","12.25190","8.49000","20.71100",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","SVK","BTSX","13.9 [10.4-16.8]","13.85060","10.44950","16.82570",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","SVK","MLE","21.2 [13.8-38.6]","21.21790","13.81670","38.63470",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","SVK","BTSX","12.6 [8.9-22.7]","12.55850","8.88000","22.65130",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","SVK","BTSX","13.1 [9.3-15.9]","13.06520","9.29000","15.92660",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","SVK","BTSX","14.2 [11.2-17.6]","14.18920","11.19540","17.58140",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","SVK","BTSX","13.7 [10.0-16.6]","13.65470","10.03870","16.56230",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","SVK","BTSX","12.7 [9.1-15.5]","12.68410","9.13000","15.45860",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","SVK","MLE","21.4 [14.3-38.3]","21.39880","14.32910","38.26720",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","SVK","FMLE","3.9 [3.1-4.8]","3.85000","3.06000","4.75000",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","SVK","FMLE","3.7 [2.8-4.8]","3.69000","2.77000","4.77000",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","SVK","BTSX","12.4 [8.7-19.9]","12.41120","8.73000","19.93170",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","SVK","BTSX","14.0 [10.1-17.1]","14.00570","10.10760","17.05630",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","SVK","MLE","25.9 [19.7-48.8]","25.90790","19.71140","48.83400",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","SVK","FMLE","3.2 [2.5-4.1]","3.21000","2.47000","4.09000",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","SVK","MLE","23.6 [17.6-28.6]","23.59660","17.57320","28.60610",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","SVK","MLE","24.1 [16.9-29.3]","24.11050","16.94480","29.29620",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","SVK","BTSX","14.5 [10.6-17.6]","14.50380","10.59330","17.63790",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","SVK","MLE","22.6 [15.7-28.2]","22.64740","15.66590","28.20410",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","SVN","BTSX","20.6 [17.5-23.9]","20.57430","17.53970","23.93950",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","SVN","FMLE","8.8 [7.1-10.8]","8.83000","7.10000","10.78840",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","SVN","FMLE","9.8 [7.9-12.0]","9.84000","7.91000","12.02310",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","SVN","BTSX","21.6 [18.3-25.3]","21.60610","18.33480","25.27400",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","SVN","FMLE","15.8 [12.9-19.0]","15.77800","12.85800","18.97650",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","SVN","FMLE","7.6 [5.8-9.8]","7.63000","5.77000","9.82000",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","SVN","BTSX","22.2 [18.8-26.2]","22.24820","18.76230","26.16730",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","SVN","BTSX","22.9 [19.6-26.5]","22.87770","19.55810","26.46670",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","SVN","MLE","32.7 [28.3-37.5]","32.65980","28.28070","37.46860",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","SVN","BTSX","27.9 [24.0-32.3]","27.93220","23.96900","32.29020",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","SVN","FMLE","6.5 [5.1-8.2]","6.49000","5.06000","8.20000",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","SVN","FMLE","7.7 [6.1-9.6]","7.74000","6.13000","9.61000",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","SVN","BTSX","28.7 [24.6-33.0]","28.67920","24.62850","33.04140",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","SVN","MLE","34.0 [29.4-39.0]","34.00160","29.35330","39.00780",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","SVN","MLE","33.3 [27.9-39.4]","33.29180","27.88020","39.35840",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","SVN","FMLE","12.8 [10.5-15.4]","12.79700","10.46800","15.36090",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","SVN","MLE","36.4 [31.5-41.7]","36.35260","31.45330","41.74060",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","SVN","MLE","36.1 [30.9-41.8]","36.08820","30.93420","41.81440",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","SVN","MLE","44.6 [38.8-50.9]","44.59090","38.84930","50.85440",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","SVN","MLE","47.5 [41.6-53.9]","47.52090","41.63290","53.85170",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","SVN","FMLE","8.9 [7.1-11.0]","8.89000","7.06000","11.00190",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","SVN","MLE","30.6 [25.1-36.9]","30.59550","25.11560","36.87700",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","SVN","MLE","42.4 [37.1-48.0]","42.36110","37.08680","48.01890",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","SVN","BTSX","19.0 [15.4-23.3]","19.04800","15.38450","23.27060",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","SVN","BTSX","19.6 [16.3-23.2]","19.55850","16.34200","23.22220",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","SVN","FMLE","8.6 [6.2-11.4]","8.55000","6.17000","11.38170",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","SVN","BTSX","20.9 [15.9-26.9]","20.92810","15.93140","26.88700",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","SVN","FMLE","13.0 [10.7-15.6]","13.04970","10.69610","15.62610",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","SVN","FMLE","8.9 [6.9-11.3]","8.94000","6.90000","11.31500",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","SVN","FMLE","11.9 [9.7-14.5]","11.93110","9.68000","14.45860",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","SVN","BTSX","29.7 [25.5-34.1]","29.65250","25.54090","34.08910",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","SVN","MLE","49.5 [43.4-56.0]","49.50240","43.40810","55.98620",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","SVN","FMLE","10.5 [8.5-12.8]","10.52850","8.51000","12.76890",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","SVN","MLE","42.2 [36.9-47.8]","42.18410","36.94990","47.76470",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","SVN","BTSX","22.5 [19.3-26.1]","22.53550","19.25000","26.11850",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","SVN","MLE","35.7 [31.0-40.6]","35.66300","30.99270","40.64820",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","SVN","FMLE","8.3 [5.6-11.9]","8.27000","5.59000","11.92120",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","SVN","FMLE","8.6 [6.8-10.7]","8.59000","6.75000","10.72290",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","SVN","MLE","27.8 [20.4-37.3]","27.82660","20.40260","37.27300",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","SVN","BTSX","21.0 [17.3-25.3]","21.04070","17.32520","25.25080",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","SVN","BTSX","29.1 [25.2-33.4]","29.14660","25.20360","33.41810",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","SVN","BTSX","22.0 [18.7-25.6]","21.95050","18.70620","25.56830",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","SVN","MLE","32.8 [27.8-38.4]","32.78950","27.77200","38.43790",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","SVN","FMLE","11.6 [9.5-13.9]","11.56940","9.49000","13.87090",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","SVN","MLE","47.3 [41.3-53.7]","47.29310","41.31590","53.68970",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","SVN","BTSX","17.8 [12.9-24.1]","17.80500","12.89210","24.06550",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","SVN","MLE","31.4 [22.2-44.0]","31.40110","22.17800","43.95580",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","SVN","MLE","33.4 [25.8-42.6]","33.43980","25.79400","42.55910",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","SVN","BTSX","19.8 [13.8-27.9]","19.78290","13.84620","27.86700",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","SVN","MLE","35.5 [30.8-40.5]","35.52090","30.84560","40.53430",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","SVN","FMLE","11.9 [9.7-14.3]","11.89170","9.66000","14.33340",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","SVN","FMLE","7.9 [5.5-11.0]","7.88000","5.45000","10.98690",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","SVN","BTSX","20.7 [17.6-24.1]","20.69940","17.62120","24.08060",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","SVN","FMLE","7.6 [6.1-9.4]","7.63000","6.10000","9.42000",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","SVN","MLE","47.9 [42.0-54.2]","47.91270","42.01360","54.18260",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","SVN","BTSX","30.9 [26.7-35.4]","30.87940","26.69610","35.36690",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","SVN","BTSX","26.8 [23.1-30.8]","26.79050","23.07190","30.80480",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","SVN","BTSX","32.0 [27.6-36.7]","31.95980","27.55750","36.70340",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","SVN","FMLE","16.7 [13.7-20.0]","16.69320","13.72330","19.97640",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","SVN","MLE","34.5 [29.8-39.8]","34.51480","29.78180","39.76390",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","SWE","BTSX","15.7 [14.0-17.6]","15.74600","13.98820","17.60310",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","SWE","BTSX","15.7 [13.8-17.8]","15.73180","13.78710","17.77350",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","SWE","MLE","22.1 [19.8-24.5]","22.06950","19.78600","24.46520",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","SWE","BTSX","15.0 [12.9-17.3]","15.03850","12.92670","17.29160",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","SWE","FMLE","8.9 [7.7-10.1]","8.87000","7.69000","10.11600",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","SWE","MLE","19.6 [17.4-21.8]","19.55580","17.40080","21.81040",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","SWE","FMLE","9.6 [8.2-11.1]","9.61000","8.16000","11.13930",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","SWE","BTSX","14.7 [12.4-17.3]","14.74100","12.41250","17.30360",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","SWE","FMLE","9.0 [7.8-10.3]","8.98000","7.75000","10.29560",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","SWE","BTSX","16.0 [14.2-18.0]","16.01330","14.17080","17.95340",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","SWE","FMLE","9.6 [8.1-11.2]","9.59000","8.09000","11.15150",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","SWE","FMLE","10.3 [8.8-11.7]","10.25810","8.85000","11.69720",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","SWE","BTSX","14.5 [12.9-16.3]","14.53480","12.86900","16.27230",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","SWE","FMLE","9.5 [7.9-11.3]","9.52000","7.88000","11.32720",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","SWE","MLE","20.9 [18.7-23.3]","20.93850","18.70420","23.29930",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","SWE","FMLE","9.0 [7.8-10.3]","9.03000","7.81000","10.29520",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","SWE","MLE","20.2 [17.3-23.3]","20.21340","17.34800","23.30840",""
